9554 25937
9259 8244 90
7884 8508 -984
8733 982 957
2851 6025 413
56 3950 -663
9371 5365 434
8028 3275 606
8605 5465 184
9157 5515 910
7927 6388 -30
3484 759 -187
3538 730 70
972 7674 758
8010 757 356
6815 1242 -216
6921 9018 696
7444 2489 -986
826 506 -995
1498 2659 -452
910 3138 912
9301 7232 353
4901 4535 -319
174 3363 -676
7478 3406 565
8586 2001 -478
4711 8948 720
347 4496 620
7083 3649 -218
945 6647 -241
7095 7609 -998
7705 716 654
1236 7741 4
8704 4562 -982
1784 803 918
5230 2896 950
758 3324 804
3726 2194 -761
5717 1261 -394
1777 4495 -856
6546 9011 332
4411 8702 -734
8090 8509 209
5208 3701 -487
8327 1554 -278
2691 368 53
9006 1460 297
8754 9287 -219
6108 6113 -401
911 862 747
3336 8280 -310
745 864 -704
9171 2132 -377
7643 1088 897
8688 6315 587
4670 4140 217
3299 5709 -888
9378 8738 205
5577 52 -371
7833 4378 724
7202 6095 -934
1895 2436 515
8373 3720 -601
2100 5241 -781
4804 1577 186
2672 4311 773
3550 1089 -144
881 847 -300
7940 1253 -982
8653 2441 -306
9399 9464 436
3956 7056 -234
6755 7003 265
4347 7259 -443
5694 2655 -398
178 5800 689
4966 3771 -535
5176 2393 615
4826 6415 116
8861 4643 865
9493 821 -678
6021 7074 -106
9333 7791 -425
5382 7228 -766
1400 8255 655
5906 3542 623
6350 7668 -503
4510 3055 495
3433 5053 -233
4929 2398 408
8284 5889 894
4193 1328 -279
6572 3705 -498
430 7074 -852
7818 8110 -996
8099 5175 693
4863 1487 620
6226 688 471
3545 1969 -361
2422 2448 -575
5106 6598 237
1194 7255 -15
935 9155 486
2507 4187 -828
1685 6997 556
7958 181 381
8633 769 -642
2162 1593 -675
1628 4105 -77
6482 3199 764
3375 3887 593
7136 7582 -731
4798 7572 -30
8929 5839 611
6959 3368 834
1812 6479 153
7334 8983 -751
1526 8500 310
7516 7735 -605
151 6392 -393
1663 6786 -960
4139 5551 312
8505 2868 153
2491 3988 495
3789 3972 -336
9370 1303 -728
7344 4056 930
8729 5460 66
5167 4736 -591
6870 4041 870
1042 4513 553
6540 1065 -769
1025 9310 -435
8497 8489 989
2112 4735 749
6782 70 36
257 3440 31
427 5116 -804
6356 4340 264
9303 3272 85
4809 6442 213
5019 2151 794
1651 6496 293
4863 658 -663
8949 3191 -14
378 4221 -527
5696 9082 819
9105 2058 -759
8584 4271 299
1101 7207 -831
4905 3616 -289
7492 69 -524
5913 8936 -214
2331 5106 -522
4451 1029 -494
122 9444 -278
5894 6107 -400
2906 6918 -466
301 5914 713
1623 2806 225
75 8252 -220
5204 7452 -494
3791 3763 -371
8909 5603 -222
5593 5533 -139
3573 2025 81
1980 9481 -850
4714 6862 -552
5759 6733 -374
4190 4488 739
6109 943 609
6135 4909 -537
6874 2706 426
2733 6586 -632
5537 7810 -482
1649 4303 638
6316 1682 301
4730 7213 278
1738 7443 -922
1521 6930 -879
4598 6888 -673
8685 2717 436
4742 4247 804
6756 7198 -106
8015 323 352
2607 6188 244
141 5451 760
2082 5088 -772
1156 34 355
6298 6997 887
9434 49 -458
8996 94 -422
1316 5942 -505
8166 5836 840
2716 7766 -375
2526 8896 150
459 2626 548
9083 1618 -17
5398 2502 847
8735 8787 69
28 1833 -223
1543 4521 796
5919 4335 766
3152 5089 48
6893 2733 -146
3465 3290 -994
1515 5487 241
7002 1724 267
3221 9473 427
5496 1656 920
2582 1511 967
7034 1599 -280
9228 8744 436
8752 6338 -378
3758 8539 -803
4643 2994 624
4990 147 -163
3539 8027 222
2900 9175 -774
9525 5246 -633
3379 7324 746
8096 1238 51
395 5365 871
8817 8924 -434
1140 7507 960
7827 7738 -425
8010 2399 83
6364 5026 -449
5060 2859 414
1876 6863 -539
1602 8473 -178
6511 5732 -740
9526 8427 683
1619 8576 -504
6934 1626 651
7961 7477 -978
8663 1145 -815
6843 3339 -113
2761 1462 193
7877 1517 -540
6206 7439 643
7426 1104 -343
6081 5790 735
6613 6166 -654
246 847 61
2963 3681 -557
3440 5558 732
6407 5652 296
5105 6481 -738
1051 7561 -989
8117 7515 -190
4363 7219 -693
2989 5703 393
7228 7946 -236
4144 3151 605
116 6046 367
8289 3577 154
2211 5483 667
5066 4741 181
2691 1845 -558
6795 1672 335
334 7707 -914
5909 3804 -738
3840 7622 -921
5368 9325 280
6943 4431 757
8324 9004 -231
7674 2887 886
5492 8367 39
1818 53 -805
6282 6144 -8
4000 1438 85
3363 3584 -377
3660 9000 -785
8270 4573 -300
6146 1919 -465
987 4738 590
1529 8166 191
7580 6661 326
6581 8983 297
2390 8099 -168
4627 6207 593
1426 1945 930
93 2552 -604
1737 3352 758
1666 629 -151
8161 5625 -397
1128 7519 631
4736 1415 -614
8662 4357 31
4081 1956 528
8280 7915 -615
8257 4469 645
8291 7038 200
1535 183 771
8828 1329 -699
683 8525 -286
8030 8154 -936
4751 2509 394
4030 39 -58
1368 4541 900
4705 2277 -82
892 829 91
1825 252 980
2713 1483 -903
3380 3002 392
8817 9237 -74
8360 3321 538
3693 2133 579
9090 1248 -852
9046 974 -479
2331 3583 588
3729 1043 331
5479 6603 -143
3104 8151 -375
926 6789 -123
1048 2361 173
1696 6630 284
7184 3169 976
3376 8309 90
3197 8976 773
192 1253 652
2492 8305 346
4095 3598 17
3567 4128 -155
1933 7416 418
5990 997 -948
905 495 350
4205 8867 -644
6815 3483 -722
5730 6719 946
2074 5489 737
4815 6223 -783
343 5303 -10
5323 5493 607
4224 4666 264
5492 4951 -66
5432 947 9
1484 4148 187
2308 611 -580
4152 4482 487
8850 4656 272
8096 4627 93
5893 1507 223
5254 2113 926
6013 5030 1000
3071 1916 -213
4671 1145 -646
9334 386 -751
2185 365 -999
4127 8490 37
6409 6513 -664
7289 1032 -970
6389 3193 228
2605 3849 184
7828 9443 -3
596 8086 803
7411 2734 455
729 5028 673
1572 7717 -447
2726 3284 -517
2298 2301 -642
2485 3168 -879
6940 3862 -470
1301 5653 -124
666 8439 -281
6372 4773 -674
7566 7498 610
8702 7032 -811
40 6598 819
8918 2835 986
8422 9458 345
8646 2789 328
6953 2691 -26
7208 3258 -614
5404 1956 -24
6471 711 -645
3712 6450 839
1835 8974 539
6308 2350 -757
3170 7640 -132
3422 1505 -46
4180 785 -20
87 2186 531
1532 7341 136
7010 4773 -657
8047 7018 -49
5588 7609 -77
4589 7096 -787
2945 1422 948
5714 368 28
1111 5014 787
8076 2647 -103
665 8501 767
7823 7071 -522
4388 3319 -237
6300 7503 -935
5933 2731 804
4782 4296 -724
2941 4008 617
3659 3257 889
4412 7202 -593
7775 327 520
8740 2155 -530
347 3391 64
8924 4977 653
9053 1382 -896
6905 4220 -877
5502 2535 -48
9234 7880 -185
9059 6268 -980
2760 1245 -336
1734 7344 -413
3007 2162 543
2340 1086 -711
181 1128 -431
3440 8192 869
4867 1813 -797
1184 5529 -6
2393 4236 538
8193 3790 -733
812 8822 -682
6877 8534 924
2349 8914 894
5875 2805 -391
8187 4333 -261
6594 8324 943
3025 5339 875
1176 3765 -810
2977 4772 -951
4435 3129 -631
6488 2726 845
965 5193 -679
589 5542 984
6724 5702 223
538 6570 86
8977 8052 -27
80 5412 -85
5096 7507 846
945 9042 -211
1341 5558 820
578 1001 -716
3296 2383 559
3920 3098 854
1155 5719 -931
8401 8280 31
1333 7686 139
3793 8656 115
986 3049 -226
6372 561 7
4321 5374 430
3711 4731 736
7726 487 -851
2159 6051 69
4737 3697 -153
6449 2395 959
9552 6065 -627
6703 3567 -689
3119 376 136
8264 8128 -24
4777 7622 -259
7290 7278 -727
6562 6199 -461
3769 1878 -374
7919 8321 523
3328 8683 -542
6167 3029 121
6110 772 614
230 8960 224
5471 4069 -47
648 1744 -507
1169 6104 -470
6969 7218 468
5927 6226 157
6137 9416 -448
4895 5593 138
4871 9483 -831
4071 7904 -642
7940 1168 698
9142 8959 -447
603 4799 -498
5518 4900 23
4264 8045 75
5477 7557 66
9052 3996 421
4386 4543 -216
7568 1886 -776
7417 2917 942
3226 7818 -578
5300 92 306
6191 9002 -859
3997 7172 -755
5969 6683 -534
3984 4805 624
2247 2175 -951
8751 492 -513
7421 4773 948
3331 7902 -123
2047 9051 -625
5019 4317 74
3528 3974 -27
1909 4899 449
4896 1320 474
1593 5002 176
4653 5349 -64
992 2130 382
4332 1099 580
589 5479 -369
5047 1794 -920
273 5076 -381
5206 5026 85
3309 1331 -649
3348 3476 727
148 1408 -244
101 2766 -123
855 5411 512
2785 3338 206
6068 5699 76
5252 2978 755
4273 5883 -117
6191 7008 -29
8875 3826 575
7208 2961 131
998 1956 747
5920 255 27
8822 1387 146
29 1896 -422
3087 7818 -3
1031 5888 118
4392 681 665
6270 5647 -525
8934 6922 292
3470 193 430
4748 8711 539
8035 7147 -442
3955 3634 955
2694 2920 -190
4344 4338 748
2962 1265 -951
1320 4526 -445
4414 3905 561
8990 2651 663
35 6807 544
8364 4458 -897
3644 2773 -386
6264 1616 -225
5288 6252 -392
3478 7384 39
8378 1898 -762
678 623 916
2181 8158 319
5917 5437 -443
314 3059 671
3633 3156 300
5448 8945 441
5844 3823 518
8040 4140 460
644 8467 -701
2817 6146 -965
1436 7944 890
6413 852 -5
218 4130 -757
2996 168 634
2213 9523 -143
3221 9522 -184
2236 4819 -467
1663 4310 -349
9272 3718 189
7860 81 -590
9371 5848 -691
5727 8112 230
6346 8778 865
2447 3868 688
7357 9246 628
4828 2070 -613
5395 7328 462
2690 3897 -251
450 8615 -328
7695 3200 -728
2076 2540 -914
3349 8548 756
1037 5254 -270
8557 465 277
6293 5987 -635
8859 5469 -210
2698 3896 796
2290 423 368
1737 2275 -903
4874 7811 -121
8241 6083 271
2025 1724 -856
5138 6720 -993
5612 2294 208
4922 8383 891
8001 4242 -772
9519 1110 33
3745 5511 -822
5798 5728 -339
6908 5034 -98
7080 9538 -808
8044 2053 726
3419 7610 878
2529 6977 -390
801 5400 290
4350 5091 -530
3091 1798 25
8179 1790 -184
3561 1476 132
5826 3950 -56
8196 3968 -164
3860 5161 124
1002 4819 -312
4063 8394 -493
9336 4602 -743
660 5067 -7
1493 6817 -32
7741 8693 -897
4322 4738 -202
3367 2057 -759
6102 4805 -218
1126 8864 98
63 794 -793
952 3386 -583
1969 873 390
6493 4946 633
2724 749 345
6194 7238 -281
4217 8753 662
8555 2166 482
2336 6789 634
4150 9182 704
676 3081 -93
5187 8418 397
7466 6015 -543
2584 2157 620
6885 6566 -394
6439 8450 -452
2336 4608 -73
8133 9449 -61
4378 5582 36
3084 7211 -64
8318 8476 -846
8980 1983 230
8527 5143 -752
3399 5519 759
1831 9250 -157
6873 7113 540
3253 8659 553
3170 4245 -891
9021 6237 -602
1220 4707 152
409 2035 -983
4367 4471 -820
1521 595 -493
3251 1778 -784
3242 6554 411
4526 7048 894
705 1564 603
1217 7155 887
4410 5936 8
2429 7836 -267
7466 2355 117
9538 3021 -908
7543 7095 784
5934 1753 186
3957 7418 -757
5946 5446 26
5154 8638 947
6677 2480 -519
532 3860 169
9218 7287 869
6996 3312 -403
6050 1839 -189
7495 7857 -954
6502 457 618
6878 3982 957
2019 1721 638
1954 7731 -833
2490 1146 780
5532 3135 788
5365 4062 -193
2425 3074 -941
988 5745 -845
9520 4137 982
6415 6163 -184
8817 9260 -809
297 8220 379
3829 5446 -375
8581 6590 272
7599 1245 56
2227 3012 -945
6743 3782 -685
5231 9143 907
3313 8386 785
8958 5699 -962
5977 2454 638
2273 6500 -465
7119 6658 -787
2612 4651 579
9320 7108 425
7992 7403 -526
8246 998 -312
7583 3935 -713
7423 2139 1
3083 2722 -807
1047 3365 433
5736 7102 968
881 1622 966
2844 2390 18
9085 989 -476
2580 6340 -685
8083 5112 -560
1842 3331 -3
7361 6861 413
8565 4065 490
1695 509 111
8901 470 380
7230 3393 -767
3415 8852 921
8281 5337 269
1148 7856 -699
1853 4688 712
3885 2103 206
4892 1630 520
1315 4546 551
3288 5452 -396
431 5584 841
861 1112 399
288 3680 893
6024 8984 -918
6913 6268 275
5599 6284 433
8135 9399 -489
3075 1349 -585
5912 5667 -181
7443 1814 406
2337 7868 -408
2796 7433 988
3461 5576 97
612 868 556
5975 5155 -230
5368 115 -168
4069 6846 689
2865 5411 -350
2828 9109 869
1880 4685 238
6501 1485 -520
9428 5723 749
4874 2325 -873
5835 1285 -173
819 1957 799
7692 580 214
452 3422 719
9406 6495 241
3597 2857 -520
5803 3261 -57
131 1894 671
9527 3815 519
100 28 571
2931 1594 903
4183 7787 418
4560 1082 659
6090 1576 431
6189 9246 -731
7230 8607 -22
4181 7592 -741
4976 6706 -488
9361 9067 804
4683 1386 510
4543 3840 663
9174 2626 760
4001 5908 98
6181 4745 -83
9040 8053 -675
6487 6089 28
345 3535 -496
5002 2590 969
360 755 59
5481 3365 -507
1558 2510 -54
585 2108 964
7998 2706 -359
6809 4444 743
8928 4467 170
268 8694 -434
116 3185 -904
7815 5284 -176
9037 8139 -200
4259 3878 -677
6258 6173 166
5242 6615 -62
4983 6431 664
2721 5914 -202
2036 9263 641
5605 5120 852
4317 6265 524
1123 1156 -476
3213 624 -133
2526 5814 -203
1026 2378 -833
4584 739 801
8349 6648 -615
3055 1718 -930
4036 1315 370
7740 5465 -241
6374 5502 400
34 43 -775
6883 3642 511
9351 579 926
4101 2554 886
8313 9036 757
5754 1912 -718
7324 4073 -858
2203 5615 -459
2424 1894 770
6127 1289 -738
2412 7502 -846
8065 2871 -406
7436 9412 968
4494 2352 263
1035 2572 -455
7989 4521 -522
3797 2381 332
1323 6304 836
1804 2537 757
3362 1397 -509
4375 6262 -950
379 889 552
7455 1696 -578
4817 105 587
7887 4516 -752
9067 7990 -108
1079 2332 -391
4063 2473 871
3817 5780 -720
8221 8322 -445
8647 627 139
4340 929 -999
1795 6736 427
5526 6991 372
6726 2538 -719
2479 2923 -808
6810 2855 497
7212 1492 -253
1025 2504 -782
4199 4888 463
3815 3112 -652
7224 7337 390
9508 8484 -877
2178 2882 984
871 7381 -787
9242 2431 -962
2273 718 -230
6768 9554 -219
4081 2956 329
2102 5012 16
866 5583 846
5817 4620 634
2816 5601 -40
2460 9466 -910
9100 495 606
3460 3232 130
1926 3410 349
761 2194 971
2531 5235 431
7383 678 847
1984 1683 898
3201 561 -268
8378 2511 278
8948 627 -247
1642 6085 457
5863 3352 887
4718 6701 296
8381 3311 -547
4679 9368 -760
7240 1201 -509
4270 6712 -196
7391 1567 9
9430 9070 255
8462 4170 -898
590 1325 -365
6158 9142 -684
6994 6841 728
4132 2984 -818
4305 430 -552
6321 6248 520
7940 603 -43
655 4243 -37
3150 1219 -785
56 2582 598
5984 2628 -797
5977 6198 -207
741 4388 -594
9178 6511 770
3229 2552 28
6402 4736 -319
3659 7573 913
877 7381 662
8298 5999 796
4957 3595 -101
9354 5297 -750
8044 233 196
49 1264 -22
2387 6620 -832
6617 4435 -371
8880 5558 -409
4232 376 -814
1208 5019 -42
794 1278 -844
2449 8983 570
5480 7475 441
800 3375 -364
3645 6043 -479
4258 5286 577
3178 4290 -513
1227 7985 -852
4195 9431 -530
8240 8187 389
3526 697 -392
8136 2309 139
5125 1040 880
4396 6963 202
2013 1309 454
6089 7610 642
1592 3644 506
4771 8307 45
8364 6114 459
7748 359 -165
746 3370 -5
4639 7728 -608
5743 4273 -943
7269 9211 -953
9364 4606 -255
3566 2106 106
562 9159 -282
1391 5276 258
6920 2884 -227
6464 6789 -839
82 4566 472
300 3592 -141
7248 4877 137
253 6241 633
6266 8714 -953
4644 5794 591
722 8513 -337
8259 3968 -369
6327 4175 -841
5625 4020 530
3396 1499 -75
8733 7292 -132
1217 8245 32
9202 9200 601
9220 4905 -334
4368 7534 -328
7435 9360 993
1754 4471 -787
4498 6788 -537
9101 7497 -131
5205 8785 -239
5477 8502 782
5226 9327 152
7377 6017 700
8426 1819 230
6935 7557 136
3735 8785 925
1907 7710 682
5052 8849 428
1894 8603 -290
6511 9235 697
2017 4304 -390
1778 747 570
112 3707 584
6460 2051 677
6742 8392 660
1749 4159 334
4912 1807 186
8793 3478 -836
8416 6545 -195
7930 7605 801
6646 7516 -44
4882 1754 -468
7584 1355 790
2875 8435 745
3058 5180 -33
4669 5318 -152
2570 718 224
2496 3806 -32
3832 647 -50
7770 7685 -44
122 7630 749
5708 672 -104
3430 6560 -648
4964 7655 458
1763 9040 800
4414 8222 -896
9150 7306 -685
5212 2670 -426
6172 9301 -269
4090 4199 -385
5082 6381 -662
2744 7702 186
7089 1701 667
7851 2716 765
8233 7579 754
6320 4291 -629
6224 9411 -430
2613 1778 975
9372 7457 -598
5145 484 -238
3649 4667 619
7354 3656 7
8512 6615 415
8106 7547 202
8049 2775 -170
3273 424 -559
2381 1963 -538
1861 7618 -873
8857 9554 -470
767 1885 -268
5855 8255 -472
2156 1728 -158
5357 8627 844
1248 8933 506
1125 3752 855
5763 6824 568
5081 4965 43
1934 1175 700
2072 7190 930
6751 8123 492
2362 7039 -745
3295 9113 114
1898 1597 -940
7342 6040 -715
3277 8798 808
2032 2578 767
9040 7349 -834
3095 5854 581
768 8351 407
9547 7840 -544
186 2688 316
8303 8327 159
9427 6535 858
4328 995 -961
6887 4949 238
3063 2786 -585
1686 4547 -60
7885 4634 958
4666 8982 582
552 5084 363
2506 4835 612
5165 5540 93
6801 5624 -752
3123 7722 -472
6306 6560 7
7120 6510 -827
8415 6199 -229
8853 1797 503
9027 6740 -278
1139 8953 -547
840 1390 -321
7736 7658 -743
3457 6985 895
1333 7956 -861
8941 699 -264
3111 240 -374
3498 3817 -978
4838 46 -477
4864 6461 -722
3536 4324 -384
3404 1873 37
5973 4394 483
5579 2541 -33
5422 1898 -261
2064 4771 531
6821 8152 968
4872 7598 -736
399 5025 341
4561 9174 -376
6819 4900 -794
8920 7906 590
9469 7161 904
1529 6337 -854
2101 8339 785
8560 3043 648
731 4256 180
9132 2037 930
5397 9302 -161
8358 1026 561
1388 1128 152
1693 565 288
4036 3420 -621
3169 1916 813
6790 8704 331
4702 6608 -707
5489 5237 908
8695 2194 920
8787 4727 -56
913 7539 355
1900 4943 9
8160 1075 986
7133 7758 348
966 5198 -334
9263 2989 -91
3981 3895 953
1051 6703 749
1073 1128 -535
5262 3078 159
761 8968 142
51 8897 771
2098 5732 -275
5312 3264 300
7938 8647 470
7540 1647 489
3040 4100 995
4923 2050 -835
1691 2231 -274
5964 4609 -376
2416 6654 -421
4915 7061 798
8962 6284 424
4158 1072 -625
7640 4635 949
4904 5372 -417
8216 1454 564
7631 3341 -461
116 4020 998
6255 5018 -959
309 8288 -683
8329 1513 -301
1162 2072 -654
7428 5278 480
5106 8933 -907
9511 9431 -327
845 8959 878
6125 8198 -398
7308 233 -267
882 3623 -937
198 2670 -335
9149 3635 22
4107 2664 821
4722 6214 49
757 4513 216
8794 6876 827
5487 3778 760
7833 7667 -168
5611 7721 -959
2402 7300 -820
8745 3945 -755
4955 3744 -978
8655 1287 735
7367 83 179
6258 2297 -647
7481 6251 372
3878 74 -919
1480 5721 600
4876 923 -831
1763 9126 -486
254 9533 244
333 3499 -934
4377 4357 197
3425 389 225
8940 6861 -423
6380 5576 -675
7590 7804 -64
7487 5888 221
4803 9024 307
8694 3964 576
2882 7302 -284
8083 8974 -44
4459 4086 597
7203 7338 -492
3297 8645 615
234 4361 511
5301 88 189
156 3488 -908
7912 2637 -264
9402 3907 959
9542 7470 -255
3249 8789 -48
5529 5273 -25
5304 7738 -140
180 6092 489
1447 4976 604
4257 1585 958
2739 4218 -910
7643 3872 -425
2666 3806 -772
5246 2141 -234
5843 339 552
2270 239 -948
8264 5319 -518
7365 7152 -795
6787 5035 -647
1593 1603 305
7073 7971 -991
4414 7611 -458
3009 4120 -531
8158 3820 -379
1621 4509 -190
5589 8365 -725
1634 1231 -624
5644 500 249
7901 8997 -804
565 9309 -523
5861 8913 -193
982 827 952
2924 870 783
3230 127 272
56 2542 893
6049 8796 -724
8791 1365 -756
894 2177 -325
5044 1558 -911
2433 3356 -392
1900 8219 474
339 171 634
6428 1464 747
9097 7544 660
2388 5737 979
2310 8858 794
393 6555 237
7518 8832 901
1946 9242 -260
8628 48 -784
9262 8420 858
6927 2486 -764
5031 38 -577
1524 5710 -395
2009 8926 356
5348 205 901
9304 3841 433
73 8326 -505
5844 8277 -573
20 1400 346
1759 9154 -707
4988 512 18
8035 3287 -26
2567 9141 170
5473 4363 -101
5865 1154 -949
1158 6816 -388
1807 153 -345
6169 8415 -748
2125 2578 -809
8690 1263 -158
6205 5888 -917
722 9440 417
2305 633 162
3113 463 884
4697 6395 326
4905 6500 595
6762 8532 178
3902 799 -200
4929 3221 374
4620 8160 971
1001 6143 926
7098 3976 -46
518 5409 -898
80 281 215
3589 6127 847
8550 478 552
5776 3389 -541
5083 1444 758
5554 8191 -760
9063 7481 -868
2212 5266 -224
9463 3176 130
7718 4761 353
2529 2751 -678
9281 3118 -30
7362 520 -687
912 7496 -422
1806 9200 688
4092 5975 -917
1912 9390 127
16 9324 445
2092 7041 121
4987 5633 -371
2489 5657 600
6249 1537 -390
8967 9000 -892
2914 5003 158
3614 8668 -892
2118 5867 67
2670 4214 395
1134 6042 -673
4338 5132 -971
6949 3666 -74
1521 6008 622
4542 5430 560
7171 6909 -737
9243 6763 794
8274 2741 -408
1750 6957 -539
5441 4973 980
4399 6804 931
1542 8753 517
9550 8786 50
2064 5943 -838
7859 2645 486
2604 4289 -609
9132 9382 561
2405 6691 193
5575 2178 -580
1860 9231 351
6354 6203 -955
9024 5609 879
2123 8312 409
9263 712 572
2156 8984 555
7879 6080 423
9311 6250 -393
5512 3482 -858
2807 2884 603
1767 2520 752
7662 3199 201
7686 4112 746
4247 5564 -995
7941 5655 -184
3064 4637 -455
1705 9548 301
9423 2308 262
3953 3371 914
8635 5646 110
7098 8105 298
2549 846 156
5632 7211 478
6709 8310 -869
6067 1233 447
6876 4543 -902
8313 7616 -114
5196 4222 -626
7050 850 542
2850 2885 225
3011 3203 498
114 7609 302
2707 5250 -396
7786 7432 207
859 256 -325
2468 2423 -536
7282 7492 59
2738 5510 -471
3522 5985 -51
2014 1724 736
1572 6391 -167
8907 900 46
1185 5091 558
2272 1753 698
2190 100 -387
4744 4188 648
4334 8972 549
2319 8451 -507
2286 7192 -41
6221 5211 134
2953 6578 316
4274 3556 751
7310 8150 698
8128 6542 -347
1289 3350 -585
4996 1677 921
7857 2803 890
2796 4832 -176
1410 3264 -236
7790 7802 775
1324 3027 607
473 5626 -573
3973 796 452
6419 966 410
7139 788 -995
2198 463 -497
2519 8868 -751
4839 1566 385
4590 1711 901
7824 5012 427
264 5201 526
1636 7316 179
3014 3746 -675
9308 8266 -924
3361 6482 192
284 1418 -200
2577 4232 -341
9008 5523 845
3061 6789 621
6845 2565 74
9263 4247 -341
4729 4041 -874
1824 542 -67
6904 2546 280
926 7302 -348
2151 2821 -522
4627 8913 955
5782 1095 782
2547 5052 293
778 3666 83
3573 6605 481
4570 3928 -396
4077 886 671
5702 1363 742
4144 3777 -327
466 3172 141
282 9086 789
6371 5447 350
2161 6986 -588
288 1960 685
5469 5489 -494
5118 5436 820
5610 6359 336
6625 6182 -337
6785 8190 346
7363 54 905
1981 1757 588
8376 6503 664
4330 2914 568
9085 5147 -738
4665 5890 -511
7444 1804 663
9014 8204 592
253 9157 426
2086 6284 -547
588 7815 5
4052 8188 513
4033 4712 -344
4316 2357 94
5545 6548 161
4723 3839 -17
7380 6884 -431
3825 390 10
7683 1664 671
845 2368 -573
6862 1052 -988
5084 5077 -248
2965 9185 -158
5108 4324 -484
2216 617 -903
7898 5850 -283
2448 37 340
8622 6769 -292
6699 4416 43
478 6282 -991
5743 283 -911
8830 8562 837
998 1946 438
6330 1969 -525
6175 4229 -525
3924 5827 39
2872 3659 -123
1975 3932 -434
4273 2070 460
1202 9546 29
982 5175 345
859 6837 -721
526 318 -950
5455 9202 -220
5573 3314 -456
7517 227 216
1270 5828 -373
7286 4600 79
7118 732 624
7610 1753 59
446 666 -133
6315 5943 231
339 9508 745
5399 9396 -388
5429 4772 296
9374 6178 -293
238 4807 945
3576 2311 -979
4595 4984 501
9370 9373 545
1198 3836 596
7048 7654 -171
69 7889 178
9180 3840 984
5991 3212 40
7322 432 -159
7774 5734 -428
7618 5623 -926
4273 3312 -175
3828 3742 -873
1951 6776 48
1544 5061 -544
7662 1828 423
998 5068 -401
7602 7401 411
999 282 -753
6571 4444 878
2197 6017 200
5824 4053 731
4739 3862 51
7194 9332 -368
1563 1570 -286
8929 3121 -362
4762 1506 -801
1708 3422 803
6005 7387 732
