19
828 1871
238 6 396
99 618 838
110 619 46
122 43 939
68 413 854
488 579 826
150 851 272
48 668 35
485 492 617
819 466 989
664 352 2
188 100 83
35 650 247
409 371 817
173 415 507
414 362 460
260 374 548
150 342 456
471 303 939
128 119 728
770 810 897
468 545 85
305 286 12
496 609 967
468 654 306
131 528 818
140 694 551
575 519 39
165 13 406
499 686 335
362 255 837
361 52 189
735 354 758
401 812 957
392 483 726
686 88 688
493 169 245
457 396 361
852 797 779
612 452 122
538 81 608
362 12 101
300 634 278
96 814 93
9 525 114
539 734 349
593 264 350
693 50 674
17 129 11
706 422 904
248 44 214
568 759 355
526 336 797
70 842 38
222 56 320
423 240 593
713 441 272
227 228 651
534 389 376
461 707 86
109 604 326
657 714 519
234 601 320
811 208 372
109 433 638
709 500 58
649 713 266
375 216 786
776 298 931
835 612 528
53 849 487
151 282 723
594 320 97
783 184 118
537 384 634
277 115 295
175 742 206
469 791 396
196 103 833
698 693 387
334 412 16
658 784 817
36 516 708
546 572 72
323 207 596
636 601 84
436 599 924
853 582 220
266 809 846
835 11 176
441 96 871
610 135 206
292 749 929
245 113 203
368 20 881
634 631 847
460 254 200
684 362 475
820 527 102
167 430 780
715 536 763
365 123 643
827 300 974
547 78 646
612 195 122
426 714 191
677 285 818
305 203 457
362 129 104
796 312 521
531 372 660
294 794 811
410 463 650
401 440 82
265 200 587
516 288 222
256 518 214
350 601 803
101 725 271
28 230 442
485 649 645
592 573 994
655 316 607
263 627 499
657 110 444
62 657 413
324 430 714
141 545 827
107 447 117
483 25 32
576 734 769
574 138 894
769 620 313
684 505 463
386 759 922
480 124 42
614 670 531
677 766 126
209 434 97
242 459 359
721 481 787
804 519 925
422 202 681
300 735 546
229 200 537
306 235 322
756 739 418
373 623 436
107 653 782
458 502 491
487 670 440
463 597 488
290 675 864
481 293 694
630 25 357
849 817 328
143 300 1000
591 751 75
561 191 260
274 817 916
620 633 13
709 104 553
409 403 288
779 416 620
509 239 335
244 612 257
578 46 942
32 737 684
209 527 157
263 449 743
731 380 133
158 805 809
698 123 345
408 768 629
717 265 717
6 172 934
181 497 753
289 215 503
672 578 846
169 523 748
114 337 897
64 516 652
76 248 701
15 531 185
188 287 328
368 98 459
808 777 79
91 275 10
284 331 684
628 156 322
96 522 684
386 182 947
285 595 160
729 400 380
171 83 821
290 841 437
8 571 805
179 750 8
90 611 38
163 194 75
68 684 194
508 816 376
820 213 990
825 271 427
605 609 871
296 818 672
530 696 184
389 271 277
241 749 536
652 657 505
818 153 559
338 285 401
852 24 923
124 458 774
154 86 981
557 192 695
505 639 731
853 499 694
221 699 241
638 354 447
613 439 764
658 59 437
438 625 151
84 210 992
391 207 867
95 811 696
395 348 175
592 665 313
649 630 675
137 782 744
160 511 876
174 104 548
53 855 349
846 150 868
215 317 255
454 822 631
93 651 584
198 80 963
217 665 917
802 680 198
590 550 657
153 268 783
743 18 736
717 477 434
811 595 259
643 212 239
559 127 283
406 455 702
76 621 272
314 174 386
379 183 18
651 537 427
20 2 336
796 591 270
641 1 128
854 624 25
826 328 410
355 205 239
592 419 957
801 460 508
160 516 835
543 85 580
663 308 371
367 282 700
581 829 798
514 112 686
559 505 808
652 551 367
318 329 928
177 708 758
212 533 719
295 242 555
846 241 366
643 79 115
832 51 688
199 351 846
387 334 175
845 328 288
174 367 749
442 516 145
134 640 638
385 33 805
375 341 492
818 401 601
612 720 351
203 791 711
1 846 43
475 369 807
25 658 979
694 19 425
31 506 554
264 742 860
826 722 662
442 508 964
607 222 417
394 693 759
606 689 1
78 424 567
528 212 953
131 678 502
383 333 864
638 166 541
563 642 350
220 759 661
676 417 237
245 781 892
506 771 362
450 130 536
152 77 906
487 159 884
186 30 11
509 798 791
207 406 483
27 185 746
403 746 616
243 798 510
481 591 915
487 84 406
837 100 739
40 576 423
312 260 508
743 201 72
556 102 801
667 340 641
20 433 223
849 650 746
704 464 633
29 317 28
583 223 904
60 397 174
190 793 467
654 592 538
333 389 44
321 668 250
763 580 694
249 233 4
124 573 308
62 667 710
831 353 185
142 91 105
691 846 53
335 1 899
762 175 799
96 749 1
381 591 926
389 820 826
35 57 567
347 484 43
495 741 398
465 499 333
438 315 927
449 151 540
590 455 889
148 672 111
173 393 822
495 122 190
239 231 989
784 142 212
710 516 150
556 509 158
804 567 211
16 75 145
655 319 296
45 814 999
6 360 87
351 795 838
487 642 953
599 454 735
358 580 62
79 475 837
367 117 650
504 457 820
372 750 476
319 441 308
366 648 95
75 404 929
747 714 175
725 24 313
59 221 230
106 1 845
603 794 758
696 654 570
179 348 847
395 467 463
528 747 714
113 790 686
825 209 555
414 592 308
727 240 266
260 373 740
305 839 297
263 437 584
203 688 465
340 391 933
72 717 770
46 144 203
723 746 411
825 129 201
470 555 941
277 76 758
590 592 457
117 568 772
54 593 212
695 478 929
450 720 507
588 599 532
689 794 853
386 425 503
589 199 863
1 809 556
187 354 963
255 618 991
502 412 467
443 634 990
276 249 722
536 577 124
592 305 329
264 242 732
807 405 677
92 418 711
268 725 184
159 741 136
281 504 434
625 512 481
71 589 550
300 529 781
702 756 343
378 685 54
745 803 704
479 31 642
630 309 871
744 12 299
525 581 60
346 3 252
631 50 472
356 399 778
291 670 504
535 278 915
634 495 98
342 287 827
798 312 80
126 396 57
133 297 541
327 223 516
458 792 866
700 592 16
821 642 8
46 70 768
635 315 985
503 815 69
213 325 317
483 326 649
630 261 106
788 514 235
333 618 519
662 380 481
210 36 850
519 235 418
526 567 64
274 233 954
757 8 564
141 661 56
10 573 71
733 529 287
101 315 869
681 54 216
775 647 225
241 758 67
392 614 896
736 411 717
368 133 743
7 249 59
763 726 105
192 753 507
19 358 124
770 308 369
561 802 484
733 446 73
520 383 691
805 464 274
361 218 886
60 194 132
417 272 182
228 825 217
813 173 413
636 188 752
59 92 816
212 187 252
523 562 93
458 512 27
562 182 77
497 156 589
644 427 997
3 576 72
641 131 883
71 608 375
695 100 975
750 100 12
388 87 332
698 393 207
361 353 300
648 842 652
308 557 186
783 402 225
372 311 788
594 258 166
768 611 102
706 343 993
411 270 33
698 44 485
519 290 973
596 344 230
164 798 427
243 708 387
593 772 811
164 431 594
326 396 330
462 449 614
497 189 758
592 549 822
708 43 600
690 276 788
211 247 183
701 254 425
469 125 615
526 92 716
718 119 43
451 663 222
766 46 905
150 524 108
384 135 829
778 294 480
52 45 750
620 695 954
793 205 403
747 6 242
834 826 969
125 720 246
778 366 933
457 494 960
828 777 695
182 133 196
407 838 107
322 808 81
415 422 200
57 681 705
130 649 303
437 93 686
324 814 938
42 254 883
197 188 212
212 783 329
380 536 573
93 446 49
123 855 955
655 823 19
722 8 170
145 742 952
630 421 964
424 159 200
442 616 88
807 459 541
261 504 750
27 254 270
557 212 613
843 547 329
351 656 859
377 144 502
854 695 32
496 52 406
654 34 331
555 618 734
143 279 900
729 143 716
729 536 15
340 282 338
641 817 560
49 776 513
569 16 147
176 687 418
708 50 571
632 838 550
515 442 412
733 102 243
377 476 812
80 660 923
104 79 751
423 105 126
262 761 793
222 415 585
445 387 403
274 112 249
640 758 497
269 73 196
780 721 339
765 285 358
326 721 640
571 763 458
593 246 763
180 207 836
790 495 695
342 100 908
607 274 384
354 85 10
554 753 472
277 308 67
654 306 983
6 759 126
554 662 735
440 485 88
525 101 42
555 440 527
614 726 711
283 608 235
667 842 669
260 664 372
752 434 679
122 659 533
344 88 120
695 696 150
459 764 718
503 664 436
670 716 564
175 437 229
61 87 432
596 338 548
110 163 918
32 745 133
819 553 478
590 487 418
249 549 239
359 192 851
552 625 244
267 472 976
174 563 860
146 792 896
434 378 393
751 99 163
769 711 905
811 476 963
736 561 166
250 173 245
511 392 530
93 26 24
463 801 512
790 385 656
42 788 684
353 167 805
384 360 277
14 646 798
309 137 308
194 51 166
93 609 498
344 630 312
507 698 567
346 594 495
35 32 707
257 263 352
60 794 640
141 28 367
213 91 927
219 516 677
772 268 715
312 374 72
76 139 962
457 597 935
400 301 749
583 378 280
254 728 310
44 625 795
257 387 705
279 464 545
371 842 414
14 212 694
701 593 812
359 529 79
650 324 902
676 285 45
791 318 93
62 330 519
640 144 666
748 600 711
320 174 939
605 673 529
291 221 576
437 247 118
719 311 63
688 436 676
485 236 914
540 659 353
322 598 165
437 32 175
186 261 332
573 440 868
202 501 783
695 537 146
73 303 419
97 317 520
728 49 603
123 688 754
133 381 665
439 753 376
255 795 937
555 30 271
282 633 713
186 379 271
19 397 415
778 300 516
349 351 415
632 176 624
448 694 317
234 693 826
852 745 871
13 103 21
821 365 656
344 77 516
131 484 282
319 510 534
133 23 103
736 602 382
101 537 811
843 726 947
474 149 34
82 343 239
564 31 335
725 776 991
97 33 428
762 324 306
710 604 821
732 816 366
533 573 591
238 67 736
633 850 443
831 747 830
404 240 472
826 475 142
748 736 998
460 538 945
458 498 103
490 569 2
155 352 736
539 263 72
31 734 11
324 455 326
602 680 718
572 99 255
148 742 510
212 821 286
334 429 979
270 480 902
427 696 30
682 282 263
5 527 766
158 365 70
312 788 910
163 698 435
45 639 335
340 684 546
589 365 972
14 852 791
375 678 755
252 242 606
632 69 594
675 176 128
719 98 195
570 836 240
637 247 737
812 346 545
12 299 979
106 440 377
240 48 844
125 30 530
402 732 433
350 312 556
566 71 337
502 585 805
305 134 654
283 419 396
721 76 997
46 529 536
513 700 686
686 638 994
450 225 539
749 86 165
455 262 200
451 313 531
651 310 965
179 233 18
698 435 984
828 376 880
664 785 161
41 567 490
64 399 999
198 114 741
448 601 663
241 669 166
420 332 755
120 718 728
58 456 205
377 139 880
513 298 966
91 279 509
547 217 773
759 853 285
100 689 348
196 162 160
310 489 212
254 311 415
251 244 121
346 67 839
626 588 123
74 102 203
304 142 604
214 173 384
101 479 282
716 789 337
236 602 213
236 734 464
217 276 382
552 324 155
787 845 353
741 629 323
850 552 928
314 408 434
149 266 906
121 424 223
175 619 151
41 589 582
602 68 211
168 627 477
719 693 919
401 122 19
100 815 579
630 492 205
822 837 92
497 4 237
683 191 709
351 40 873
561 293 377
797 855 377
781 578 512
433 355 641
488 491 883
736 31 271
300 136 511
725 828 717
78 697 710
316 364 940
161 185 475
143 114 69
2 215 392
784 457 407
481 80 79
547 456 985
717 791 285
416 142 141
673 735 566
133 492 166
42 739 809
244 351 977
82 844 47
814 499 797
191 403 577
650 778 460
411 101 490
417 172 613
45 777 565
478 341 305
292 625 517
308 96 428
773 822 674
634 520 381
725 844 464
159 670 443
629 574 920
248 274 624
716 110 702
357 735 754
191 163 182
490 233 492
344 83 119
672 767 100
744 576 888
650 559 576
570 702 497
828 352 149
697 38 981
312 485 41
258 9 354
665 700 574
205 807 914
412 363 762
540 563 856
844 337 623
297 776 875
695 581 143
325 289 252
396 324 745
6 456 541
802 768 873
587 578 781
752 157 988
356 186 194
201 554 902
576 688 258
698 76 882
37 141 760
472 814 395
665 818 952
347 234 249
79 333 264
204 457 757
849 412 873
409 437 648
172 13 516
811 661 204
520 683 516
162 484 380
257 130 516
423 750 40
403 3 655
751 282 801
823 498 883
309 103 653
706 720 869
292 313 753
537 630 927
382 163 805
162 797 790
621 197 462
696 261 842
585 519 880
449 316 847
565 28 893
109 259 833
256 444 435
472 488 73
316 91 686
78 429 865
765 10 208
206 641 622
770 305 303
60 852 737
831 847 715
817 647 731
395 824 940
728 126 320
406 53 277
431 634 569
484 131 931
590 179 508
657 680 154
245 447 958
491 172 651
814 634 541
670 291 552
129 268 14
496 639 875
332 559 192
293 546 8
209 725 651
225 615 616
483 56 160
681 737 78
310 169 473
318 518 179
802 400 330
592 302 784
109 99 796
380 153 535
777 240 628
37 479 227
166 492 487
790 236 377
214 492 558
654 301 535
181 479 736
322 429 701
442 619 631
705 151 757
310 130 347
516 536 6
691 354 187
12 218 571
663 506 716
668 404 127
764 376 826
545 317 949
3 151 118
27 760 430
530 288 431
547 10 208
700 279 270
814 353 851
393 309 72
772 96 375
154 73 149
804 553 107
682 83 683
836 807 84
461 19 44
403 60 912
740 332 677
630 771 351
37 676 215
265 723 780
476 447 692
164 15 280
11 639 252
132 413 271
199 143 477
843 311 101
257 422 403
190 322 610
91 207 897
315 241 613
69 49 207
523 806 607
54 208 877
84 153 126
371 669 706
769 434 763
608 237 146
592 49 403
779 424 880
546 626 108
845 773 676
511 739 257
710 851 42
184 207 510
522 233 708
551 141 157
482 252 304
97 402 367
699 329 380
827 696 875
399 759 419
614 407 671
208 141 886
830 330 134
251 220 706
823 433 9
768 726 330
623 434 313
283 212 449
853 756 80
754 393 53
653 479 608
425 696 714
134 3 847
283 394 972
754 696 637
266 400 790
30 770 937
317 842 409
607 490 597
332 583 68
40 495 769
251 610 67
2 647 679
576 445 360
363 26 602
30 87 456
113 693 238
228 620 205
369 401 184
337 641 17
355 449 409
632 212 941
639 285 15
113 553 106
766 320 472
154 369 572
484 636 840
187 463 88
810 649 933
238 222 434
441 270 271
366 66 649
606 681 30
6 392 810
320 567 127
561 498 946
252 188 926
443 126 54
430 143 443
55 465 656
564 566 758
506 150 58
544 854 98
404 708 615
472 708 49
265 415 651
797 234 321
697 421 699
16 343 923
578 94 542
372 253 643
136 64 879
113 805 499
664 174 328
492 239 546
131 178 455
35 216 583
358 183 209
754 726 972
760 329 36
578 464 268
114 751 568
724 366 383
599 467 564
522 648 944
701 356 83
118 629 878
79 545 516
693 822 398
279 704 754
102 114 252
287 61 718
370 117 855
311 780 130
109 205 214
769 531 233
459 543 201
482 265 279
156 110 662
554 366 527
655 99 568
17 659 843
734 704 561
455 638 267
341 470 649
359 606 695
411 176 123
477 755 161
167 422 460
315 660 113
341 605 162
647 18 153
661 733 42
584 142 795
360 286 591
564 696 331
79 387 955
437 505 725
469 682 563
961 1863
731 156 817
398 641 734
366 880 229
670 386 392
928 369 788
657 636 909
216 651 675
711 436 302
23 422 900
298 151 508
656 652 153
397 578 478
743 202 328
149 496 268
692 865 91
386 687 270
190 127 105
812 164 971
933 87 408
18 201 904
99 825 276
475 364 846
477 956 745
783 114 484
873 53 5
289 733 649
552 149 142
684 764 326
312 373 868
647 822 870
829 827 816
121 947 839
584 339 815
694 433 766
475 155 595
408 762 14
759 744 84
806 22 309
474 715 890
218 540 605
49 780 280
397 675 983
130 303 552
1 748 876
900 108 56
445 696 715
673 514 419
847 653 305
899 591 655
50 367 944
119 547 756
810 722 770
364 462 503
931 363 402
478 839 566
886 624 64
623 806 210
771 421 525
740 813 238
201 391 595
384 130 12
91 905 323
457 204 685
455 406 485
394 406 354
679 560 334
937 104 323
232 460 139
732 21 368
398 747 198
951 133 440
533 74 994
409 177 173
272 229 662
116 28 943
552 167 678
190 153 621
934 509 56
558 129 783
357 641 969
48 549 949
25 284 696
872 148 704
787 424 92
228 594 757
649 789 997
63 599 619
929 461 74
14 726 856
321 147 322
429 391 148
507 719 808
876 710 226
612 833 574
127 161 370
783 593 56
199 800 881
468 151 142
61 672 407
60 949 882
5 565 693
635 726 476
299 924 724
442 813 475
678 648 106
196 819 486
286 703 834
697 767 158
753 574 798
264 833 960
99 378 212
494 614 17
319 774 914
932 36 119
187 23 160
959 91 742
285 517 752
836 418 374
389 723 441
370 327 368
419 431 742
753 86 183
566 578 295
38 181 416
866 293 432
180 644 430
427 405 500
214 577 87
537 784 998
505 532 93
670 448 708
100 447 693
194 733 777
287 366 177
372 950 93
579 337 558
558 631 230
100 332 766
940 852 738
220 185 72
282 412 786
776 790 295
223 66 390
406 202 513
132 173 796
534 826 180
62 218 853
530 480 938
660 772 593
326 428 826
920 568 816
417 780 860
593 117 420
104 451 626
726 243 349
897 425 893
350 777 469
952 820 974
544 491 352
843 653 934
493 631 625
576 491 207
238 587 627
523 385 864
360 404 830
130 574 182
79 153 612
535 537 68
723 900 938
242 216 505
488 759 361
54 758 139
852 890 706
600 670 999
507 274 493
305 400 996
170 918 446
14 539 791
177 443 162
161 375 162
76 675 985
125 470 611
54 396 887
201 440 259
818 185 839
342 496 94
228 278 763
848 458 10
263 257 27
383 813 306
600 204 30
54 259 805
375 407 157
845 546 789
298 163 820
477 492 327
160 424 924
759 361 769
23 614 378
852 383 68
474 148 793
623 806 734
248 221 200
450 284 847
493 413 735
396 676 274
192 870 373
258 76 892
486 615 712
768 785 616
561 380 97
801 181 177
439 146 975
528 198 243
15 563 573
828 907 363
142 322 859
645 878 835
110 253 9
375 322 946
582 110 352
137 191 64
430 7 61
748 544 395
667 512 346
901 832 563
364 169 629
156 113 958
445 242 273
787 507 668
931 531 559
323 92 748
511 338 57
456 257 318
761 625 372
951 581 20
602 431 642
873 159 292
141 172 422
329 15 185
183 190 780
419 171 716
654 193 494
366 323 634
644 884 814
276 645 964
580 352 403
335 763 690
545 881 215
242 106 879
860 940 400
395 237 49
383 479 599
937 53 656
961 41 706
169 19 485
602 676 378
572 518 391
757 867 966
165 771 628
185 237 723
97 443 331
874 82 192
112 641 489
424 118 826
445 444 832
448 330 673
733 504 720
877 187 122
897 465 273
405 492 711
539 935 36
566 751 88
203 401 634
379 64 67
383 137 337
777 583 787
298 217 480
372 320 202
870 68 87
141 174 118
779 523 147
762 233 119
32 480 86
924 65 638
830 464 353
162 381 801
423 53 780
5 555 636
522 597 462
719 117 568
690 73 490
466 774 702
106 957 864
682 124 584
157 479 658
529 108 271
140 511 562
263 877 515
289 404 975
313 934 62
352 642 31
179 799 177
456 178 19
250 878 334
243 407 981
787 249 608
189 775 404
207 584 525
897 98 416
358 293 435
189 612 600
726 660 526
255 704 894
715 253 64
154 782 485
727 182 995
530 340 665
899 933 580
148 116 875
517 190 787
739 375 23
601 572 543
758 142 376
880 633 354
665 415 716
179 96 517
863 656 445
832 299 338
906 542 304
181 638 358
615 544 181
954 944 123
424 110 325
648 211 320
687 680 843
869 160 488
286 831 228
664 369 584
82 390 620
952 411 808
589 556 701
387 77 715
323 367 209
39 59 589
65 440 508
733 101 296
492 706 763
678 560 276
188 26 626
533 789 943
117 843 542
552 381 253
28 921 847
232 98 862
538 296 94
861 21 961
438 470 412
253 931 336
580 515 537
546 426 215
894 348 522
60 278 890
735 663 991
299 485 905
900 696 962
664 20 864
764 565 510
471 184 713
691 834 393
71 163 775
272 847 241
683 207 516
411 510 564
675 27 425
144 595 569
103 705 433
474 532 503
502 218 260
923 4 306
770 188 178
708 523 719
699 329 777
164 818 776
807 841 403
780 270 765
404 69 500
144 234 296
