17
922 841
733 405 224
599 714 -5
486 598 767
679 266 623
531 677 704
579 408 -793
665 154 501
134 693 359
432 545 -12
605 15 -363
280 832 127
114 685 130
773 7 350
27 822 -288
237 737 -363
793 735 -969
800 319 789
59 432 226
242 773 267
8 251 290
232 334 -350
523 790 -605
807 540 -28
216 842 -238
650 23 -878
199 260 86
137 100 -150
524 9 -633
29 780 -700
649 759 343
672 23 469
784 206 151
146 593 -55
800 375 96
135 830 -434
473 86 -265
71 17 250
765 810 -214
640 234 -412
12 690 -143
679 193 -760
148 778 908
311 252 -888
195 315 66
601 577 -221
308 232 -590
352 465 -602
143 803 -946
255 522 783
825 456 854
465 459 583
568 833 -534
597 484 -739
625 534 -914
673 542 904
333 368 559
597 575 -911
415 340 -213
608 2 16
229 487 -449
126 695 424
550 737 75
225 419 559
660 6 -358
304 579 -774
168 423 -127
628 12 -626
38 463 885
86 469 721
433 635 -327
64 349 0
39 736 407
363 645 441
327 575 -922
271 634 480
643 392 -179
194 66 -984
588 413 154
457 253 -733
232 75 460
734 402 151
704 461 886
314 324 -490
266 732 757
747 274 -138
152 812 882
476 577 -939
457 433 838
608 46 969
571 747 105
475 166 536
537 165 -408
825 830 -825
86 468 -86
617 472 22
69 396 -57
271 31 331
273 475 -757
440 73 -551
620 471 701
328 52 182
441 380 -558
603 786 -288
235 463 -291
439 649 -888
254 556 -720
801 584 11
193 721 -766
266 370 -68
54 182 743
833 324 -707
735 579 799
553 203 952
557 52 300
582 778 402
436 86 901
336 474 -264
743 70 682
142 333 329
626 117 347
166 781 155
326 223 150
62 421 -31
603 604 -875
163 260 588
259 469 -256
566 254 -863
254 3 429
540 530 -833
747 250 402
729 219 528
801 125 747
758 557 -13
820 296 -870
762 187 -851
615 541 -233
154 127 -18
402 119 -451
444 127 558
610 548 934
306 129 -253
795 770 -839
761 449 -48
363 494 -898
141 82 282
368 501 734
762 719 -737
123 815 -128
340 243 586
263 298 -969
593 430 -820
189 494 -245
159 615 -685
377 17 -799
504 438 642
45 446 -724
303 713 -923
735 62 501
99 648 778
338 215 488
386 32 -957
453 91 919
832 35 300
289 479 814
795 407 278
675 632 -534
549 741 -288
225 254 -278
582 402 523
59 618 -388
288 417 -640
146 723 -649
462 466 -396
745 803 70
473 367 -196
377 167 -563
535 293 -12
361 428 224
705 65 934
441 512 13
345 681 468
620 591 -405
426 759 -304
417 836 523
168 617 685
454 592 -941
627 489 -913
743 575 693
212 110 621
379 586 679
542 379 -191
47 557 930
241 325 667
392 31 222
677 64 -381
193 576 -368
135 834 15
550 362 642
155 369 -717
302 132 -270
49 283 730
11 740 256
830 33 -933
594 16 -980
584 684 -867
25 779 -781
468 628 250
496 793 -422
804 829 358
751 235 95
441 351 819
757 298 -489
113 495 -47
677 761 370
208 267 92
781 685 642
272 563 768
500 742 444
256 55 615
333 835 284
46 272 -273
656 797 -64
149 50 -9
143 468 641
275 315 514
373 360 -618
82 505 -813
570 370 737
116 436 -451
764 165 -440
801 159 -412
632 325 -72
3 546 797
668 803 712
306 70 284
113 656 -877
102 616 577
824 665 -161
542 703 114
462 440 652
476 395 965
809 770 -497
467 90 -841
436 352 198
638 315 993
485 68 -819
304 231 -816
638 589 333
268 615 -611
325 181 -129
792 756 358
358 430 908
492 222 -489
164 352 983
307 743 919
611 331 -48
385 758 -629
341 25 -191
137 623 754
46 829 -410
331 81 362
272 603 804
607 345 -769
69 777 -899
669 54 671
537 398 -110
750 324 -944
681 601 810
828 431 554
33 320 -651
507 93 -305
740 766 877
730 840 342
166 748 597
271 120 -981
457 240 298
345 478 -70
628 470 -713
599 17 -912
29 678 -438
36 571 860
700 774 78
21 306 -41
694 403 -147
613 653 299
93 201 850
737 593 261
473 522 295
601 351 175
675 707 -344
486 108 -745
641 174 945
390 507 -660
172 413 95
120 694 -43
634 333 -747
773 30 -378
341 777 753
318 718 168
617 69 596
214 135 -669
798 47 -198
826 690 -57
230 622 874
754 191 -331
378 328 -159
587 70 559
765 183 -193
699 598 -853
236 837 -239
673 635 -63
727 189 -182
181 736 505
409 730 -46
205 429 688
753 668 -416
63 497 965
634 745 723
677 129 257
373 361 -250
478 69 879
172 491 -698
237 721 760
186 561 730
311 211 -249
664 229 763
379 354 348
248 550 -344
96 537 -76
428 265 239
423 442 -965
539 31 418
315 18 931
733 490 654
130 445 546
740 259 -163
724 832 -223
348 302 -181
392 342 450
232 652 -50
343 315 10
205 264 -384
182 412 -210
167 535 -421
395 771 80
804 391 882
238 693 993
175 131 -343
282 147 -226
300 651 569
288 245 -454
77 150 -459
195 398 615
565 836 916
183 473 -531
273 125 173
258 248 458
120 470 792
300 800 415
494 217 -575
568 178 -509
634 805 -670
300 785 155
650 332 983
680 568 -965
363 662 769
487 38 935
337 368 -518
567 137 868
798 556 -463
437 661 338
533 666 -602
346 469 410
405 112 -663
564 698 -597
178 238 -326
121 148 577
39 602 -312
632 761 260
427 556 -643
566 452 -217
748 136 -601
811 757 754
328 836 -524
411 179 -313
645 500 726
804 263 -760
522 615 774
649 570 837
66 396 229
354 536 -400
384 813 525
354 299 -813
822 732 -574
526 351 160
213 104 356
835 618 603
66 305 -858
296 837 583
61 657 91
630 133 841
142 434 -669
637 286 -968
25 628 64
100 540 35
571 3 -132
340 697 -50
639 515 -409
347 165 -949
457 507 265
678 352 588
346 104 -910
279 99 492
97 624 124
499 92 -824
356 144 -582
291 776 648
782 614 58
205 152 -219
542 839 357
161 634 143
200 135 297
483 188 -690
842 711 -578
794 743 860
570 380 -950
506 678 -343
50 24 -246
380 320 274
608 13 867
9 765 401
202 633 287
2 514 -291
643 404 800
819 768 517
682 350 181
103 2 777
530 563 73
816 829 343
542 351 134
463 437 334
327 362 782
648 542 -178
660 16 885
774 491 429
103 269 -641
537 238 -165
63 174 -533
686 505 685
663 824 614
480 12 874
33 810 544
116 596 -662
661 262 -749
651 821 -767
738 366 -55
696 750 -907
148 473 -785
707 61 -435
235 119 -712
33 169 213
523 715 -838
166 190 -668
153 588 132
718 328 686
366 218 827
286 770 843
337 572 -429
640 291 773
720 677 -806
839 168 916
500 233 -217
578 691 -794
350 811 -504
630 14 452
242 449 829
532 497 -827
141 298 -914
85 416 153
447 580 486
771 828 -543
367 211 -815
44 336 -432
466 821 -412
547 666 431
172 118 -843
272 349 -649
311 839 -701
31 323 819
166 598 -257
8 453 601
540 344 315
512 563 -477
794 93 -67
693 18 -278
705 422 -359
294 206 624
131 505 -655
666 803 -192
87 243 175
741 287 -464
463 154 -784
787 162 670
755 627 233
704 516 -778
450 520 -978
264 205 -699
415 558 -220
805 432 631
213 606 -816
692 90 -490
245 538 -210
56 422 -262
680 629 -159
226 590 242
113 27 -474
646 689 314
786 235 -845
500 802 -976
286 735 -288
86 840 -560
4 413 375
369 299 706
570 66 81
255 126 -61
768 674 -90
663 702 -4
323 41 -718
202 525 -407
795 522 -924
520 400 765
399 718 314
706 803 -901
126 107 969
471 482 161
634 626 -318
213 143 728
332 305 346
512 353 -27
500 284 663
580 219 640
216 378 869
412 495 670
635 89 997
635 272 25
577 354 615
176 374 -506
228 433 -274
681 722 -101
457 192 -761
177 754 420
488 135 71
491 303 733
360 781 426
288 177 885
844 991
832 709 -112
28 189 -70
40 374 -828
46 345 834
37 466 834
403 15 -890
675 771 934
175 109 -519
41 483 510
379 44 597
373 7 375
428 271 589
308 748 -623
221 508 73
442 613 -848
659 583 556
202 630 -449
288 336 -64
380 256 -882
330 90 375
260 282 990
136 353 753
745 94 -658
689 522 -70
731 142 -106
673 303 -234
308 186 638
28 137 213
81 825 474
721 755 -818
594 688 -947
425 706 510
555 468 -87
751 481 -129
777 216 57
205 59 894
214 230 -527
807 127 -175
451 338 805
476 293 -586
504 538 -333
765 399 628
289 812 52
807 390 -550
585 382 -126
358 482 -270
330 801 938
56 244 896
297 622 271
702 834 -581
46 200 683
168 162 718
610 328 -812
810 462 -312
35 187 -828
310 574 -905
830 650 197
590 165 -824
454 55 457
351 812 -704
312 157 575
363 359 -355
726 553 -448
59 724 866
212 197 53
36 534 -195
622 828 661
125 157 -562
367 293 -476
561 551 -549
162 421 -62
85 157 -987
79 275 -114
748 835 564
148 329 -262
674 167 528
367 381 -72
318 212 -190
437 598 366
684 788 -366
502 219 -552
478 60 -590
481 700 -435
279 189 -131
159 699 333
65 578 934
451 780 953
686 462 610
408 538 -520
547 560 751
644 262 403
148 55 153
628 45 636
20 512 278
281 663 469
754 173 260
183 785 310
201 813 505
496 739 -415
595 610 716
381 88 -638
529 414 498
610 165 -942
185 426 117
747 714 102
210 704 -732
703 311 -90
425 142 -328
432 175 -6
38 111 247
50 656 -297
837 642 842
13 529 -133
524 215 -968
118 141 -881
842 338 173
172 549 811
108 747 572
102 400 -847
266 108 -454
714 362 627
228 443 723
563 637 892
302 576 -673
570 171 -167
336 7 83
727 747 -927
274 602 529
120 663 -351
280 24 -391
458 399 267
727 805 -250
214 674 -972
227 625 -840
783 295 344
180 495 -83
49 357 -253
461 227 791
616 261 -597
582 630 -835
331 535 672
516 665 534
48 815 -97
495 283 562
447 207 -380
493 244 -74
37 610 637
408 721 -24
522 651 -289
727 326 588
733 446 -718
750 552 592
627 130 -846
760 158 650
139 60 949
456 520 -813
192 694 308
418 524 150
213 545 -39
3 309 -80
28 130 -76
168 757 -742
541 494 780
807 124 419
172 574 -102
342 470 735
216 427 718
575 601 89
89 664 -550
224 524 -26
37 173 997
36 343 -655
204 46 -55
823 814 -435
95 464 772
108 633 -858
277 225 -22
378 373 -286
766 387 485
672 56 99
744 768 -212
335 594 -788
587 70 847
119 243 358
454 534 -126
35 180 804
339 477 524
718 781 90
217 334 -381
71 342 -820
55 756 389
59 333 92
744 111 796
683 51 -816
818 458 451
187 417 -615
228 709 389
704 837 -867
599 114 997
437 10 -646
714 620 162
507 738 -718
200 541 63
481 707 831
80 680 -302
679 526 495
595 524 878
133 162 -623
518 139 951
488 634 -676
614 3 246
203 226 562
319 827 -794
737 693 774
738 750 -188
692 284 478
630 723 -776
353 558 888
337 113 -198
701 375 982
247 22 -407
418 632 755
223 355 549
703 167 709
94 278 954
542 284 -387
321 825 118
23 670 -111
484 822 -645
677 470 -216
833 627 762
384 172 -232
186 697 -628
150 125 -999
741 830 -831
116 231 194
388 463 -644
755 177 91
395 369 940
703 589 -18
466 761 145
809 365 264
433 204 -546
733 373 -369
754 51 -191
96 701 -560
460 480 -20
621 297 329
794 696 307
201 627 -404
535 312 757
515 530 -294
432 683 -675
698 340 641
803 130 -227
718 226 372
75 241 -706
34 792 -379
212 373 215
279 94 -52
479 431 -11
63 286 -548
727 542 -33
184 488 -665
129 230 642
348 574 13
364 324 694
638 760 -431
433 84 -376
294 492 808
766 647 -129
187 203 870
337 812 930
117 304 -569
135 717 -528
590 356 648
310 8 -539
567 612 -998
371 835 648
473 231 -29
524 555 24
225 650 -758
291 679 237
815 92 459
467 412 -959
211 748 341
365 273 -835
244 259 371
632 273 -441
334 294 32
245 161 -801
211 826 357
153 1 -436
760 86 334
181 660 -613
711 143 -848
484 777 -636
63 626 -663
175 25 -771
234 818 -397
460 18 -790
285 81 -477
108 551 697
221 642 694
130 591 -984
300 648 684
591 22 48
250 73 839
606 722 556
388 459 -165
277 650 -560
653 686 186
53 503 174
110 824 362
112 812 -882
192 120 -325
578 839 253
755 263 777
833 739 356
728 774 -524
124 632 5
216 409 -736
124 237 -933
615 643 -684
347 843 -159
313 609 -707
449 337 -726
555 772 790
433 287 -446
713 601 -300
266 415 -221
60 136 115
511 181 -72
301 810 -278
549 788 439
156 150 -367
203 82 -217
167 706 -738
21 655 -560
167 682 764
128 359 783
503 124 566
108 398 140
45 457 -292
79 156 -705
9 23 694
512 230 161
640 190 141
675 73 -890
388 817 -165
724 15 156
815 5 210
30 166 513
709 254 -280
119 166 -35
361 365 641
524 5 697
695 798 529
788 133 -762
518 184 641
482 246 -733
260 547 996
772 799 596
122 703 667
670 671 -831
620 325 170
497 783 689
51 551 850
202 429 -236
790 85 59
828 507 -406
691 388 -227
746 138 -349
759 403 -910
657 628 -211
634 348 -823
129 799 227
36 763 -631
460 464 -779
817 311 -176
272 303 704
459 540 924
523 86 117
376 341 -922
42 695 297
481 833 -311
833 517 -318
649 272 -437
380 67 -248
799 70 531
397 771 -797
266 632 11
225 500 -509
251 260 295
110 309 -428
57 248 298
83 242 -203
672 427 -292
647 600 401
677 487 968
297 654 -425
192 34 75
154 759 655
280 694 485
605 838 180
148 678 605
388 46 -511
181 14 -898
419 238 -104
106 70 -805
473 573 -656
315 296 167
836 699 -101
426 116 283
726 449 820
479 835 -509
359 148 -152
700 16 382
479 752 284
209 215 -636
605 497 -887
822 282 146
750 502 778
519 835 77
386 569 129
729 829 -755
285 286 -223
372 576 757
596 122 917
558 166 152
792 438 39
747 275 585
781 689 206
225 175 447
430 261 -500
361 695 -103
448 6 -864
516 603 940
142 522 -480
514 323 121
360 677 535
294 58 -92
737 553 279
146 226 -266
269 813 -491
657 131 364
732 734 888
615 78 645
550 775 -231
579 591 -154
420 524 -739
600 82 432
837 386 763
70 457 741
504 699 721
427 503 -689
79 153 898
548 383 -108
774 683 -40
610 373 -827
830 335 -399
308 296 -336
291 648 -390
200 481 -491
219 641 731
20 104 -220
715 608 350
247 583 532
220 434 297
644 690 1000
604 405 498
826 329 318
582 601 -923
583 511 -500
24 832 840
334 608 -293
237 513 -93
490 480 490
517 423 -158
272 724 79
826 385 -205
719 236 545
773 239 87
418 127 -737
272 654 358
756 313 -714
112 647 849
348 736 -979
556 722 838
619 365 -413
590 754 232
37 717 -564
546 696 580
815 410 836
51 293 424
301 171 -635
736 299 -400
368 109 -821
640 352 -126
70 265 801
737 337 -225
582 686 686
694 23 404
425 228 -657
551 187 930
601 291 705
93 333 -155
625 567 455
292 75 -483
471 611 -649
397 815 894
203 677 -781
99 407 460
188 622 893
508 264 9
478 349 -792
490 57 -810
440 485 427
811 649 635
535 734 249
217 5 28
345 315 -857
249 295 388
540 546 536
123 145 -666
826 201 35
139 742 528
622 344 -288
203 3 -909
151 614 302
62 498 -273
550 779 -942
509 664 742
348 263 -922
827 388 -435
807 817 -719
842 29 713
685 201 -338
737 165 219
432 586 572
191 106 -756
804 45 536
385 47 -474
336 582 -479
570 659 -89
653 566 -190
470 42 700
379 409 -96
81 256 206
183 122 317
717 712 692
11 820 694
825 545 -186
93 339 -247
658 104 128
130 618 -72
76 590 530
795 236 586
344 116 133
466 156 -631
498 734 -29
86 276 -410
403 813 -631
329 305 449
605 252 -839
12 202 -229
748 733 -699
459 611 570
659 118 613
225 588 -1
440 668 -376
51 7 99
359 760 -145
710 28 -459
117 275 -628
250 393 -752
718 150 754
738 417 -876
19 135 762
549 191 -438
723 184 -324
717 308 145
696 271 -358
344 575 -608
466 732 -618
509 837 352
131 788 -287
597 254 843
1 678 173
516 178 867
329 784 310
50 807 801
667 217 56
399 620 54
745 771 315
301 545 542
593 284 -68
241 538 -367
816 360 -135
193 674 -301
591 789 6
295 93 351
656 596 121
799 485 -4
69 9 -882
173 679 -899
189 73 801
511 560 -201
795 789 -634
400 360 -901
660 562 -489
718 770 -753
707 570 587
707 260 -242
127 366 -60
358 643 327
556 234 973
700 547 219
352 703 991
234 76 599
745 357 621
778 147 587
257 802 -605
366 657 -683
467 240 334
600 331 -801
362 430 678
464 479 -274
767 270 -104
143 757 -81
619 454 354
451 788 494
461 102 -178
536 22 -275
755 169 980
154 211 511
363 181 -52
781 819 -619
104 666 796
743 515 241
568 62 620
52 552 573
769 242 -164
834 17 -809
524 204 -184
81 575 372
192 2 -315
361 553 -769
338 525 -881
828 782 579
496 781 -786
252 92 -984
799 760 882
645 275 439
710 76 502
418 422 -803
232 49 -725
551 685 48
29 442 -324
298 595 -595
207 195 598
191 75 -87
678 205 603
83 803 -893
583 229 647
624 711 985
320 512 729
236 656 -945
789 575 -165
660 781 395
70 135 -371
436 513 -453
316 467 -922
716 411 -899
167 616 -186
761 532 -405
570 442 -12
321 429 -661
259 22 168
395 762 657
459 760 184
615 301 855
472 769 -885
330 462 93
466 82 871
756 474 -706
335 52 -374
615 280 789
736 201 -961
161 829 291
570 422 -933
736 317 239
476 647 35
177 208 -567
314 786 29
783 148 -980
287 810 -627
354 26 581
379 163 49
797 175 313
792 91 760
653 211 -703
802 753 227
729 517 383
722 395 491
193 626 -740
30 513 -831
281 570 79
709 399 -277
410 385 -529
658 39 -384
159 375 679
758 360 -740
833 840 -161
626 75 767
652 498 183
694 10 952
24 208 -669
643 595 560
452 88 785
512 406 -171
244 378 857
365 126 -613
491 121 -986
53 718 -517
701 665 63
796 540 -242
483 80 -849
669 227 461
243 717 -42
311 413 411
594 588 -230
778 241 620
54 168 -244
189 777 -87
445 171 825
782 203 850
591 127 -623
168 280 10
242 85 590
5 684 623
562 271 370
250 759 -930
25 149 130
95 138 -464
534 342 23
810 334 -386
628 834 -604
286 362 -939
598 533 408
702 154 -955
766 231 -604
831 600 395
640 720 -883
260 758 -977
228 479 258
817 779 578
45 14 916
826 116 -950
769 626 -751
372 639 -716
738 186 -512
239 472 790
39 609 -908
319 423 -436
326 43 -764
823 586 -156
407 187 689
738 25 876
764 680 -597
363 530 -388
42 780 641
59 377 11
816 417 -886
15 467 245
585 236 -855
44 421 349
764 838 -637
314 8 757
597 64 265
207 122 419
446 282 -365
258 794 -847
835 96 -722
360 466 -83
552 160 821
784 357 -349
239 95 -49
147 628 -39
444 454 396
128 14 -935
306 840 447
543 256 -222
421 185 -862
47 120 -166
269 747 -232
66 561 827
469 629 -287
427 615 -775
21 800 -598
260 276 136
670 546 -400
396 387 -567
37 754 545
839 262 -229
145 101 -795
594 15 -577
671 534 -545
736 451 830
674 86 668
92 94 -397
734 46 389
333 378 -111
215 170 202
221 194 61
643 503 -38
762 531 226
634 255 696
158 462 364
797 22 -284
660 504 -542
235 443 43
413 2 724
209 493 218
822 768 -455
777 244 -595
17 32 867
837 798 811
572 742 -269
82 750 -290
472 282 902
392 642 -68
386 177 331
578 336 820
332 695 10
365 689 529
739 696 -414
378 224 522
240 401 526
376 53 -759
251 552 -894
448 424 609
168 504 196
16 527 44
794 578 -132
372 611 560
298 571 471
440 696 181
759 315 181
370 702 -879
669 807 -197
784 572 489
11 494 793
839 585 501
599 141 980
525 380 731
126 818 -670
347 278 765
522 403 -966
567 265 -804
678 220 669
530 474 426
212 599 -282
625 283 -144
55 63 -346
207 12 -805
585 367 -655
241 469 -990
275 128 61
633 826 -899
810 749 3
288 537 87
673 566 -112
209 722 505
451 343 404
157 438 -409
186 636 -17
90 763 583
470 348 -409
402 425 -95
393 666 -602
724 790 -403
155 805 737
19 14 79
274 844 268
651 543 -508
515 568 -701
77 604 576
475 166 823
109 385 -132
556 751 396
812 227 -931
657 566 18
706 451 755
790 500 -245
831 585 374
21 562 340
568 194 814
123 157 -945
779 431 -356
834 476 -581
328 680 591
325 215 642
752 609 703
3 424 941
107 201 -226
105 134 -452
764 352 -268
543 523 -246
524 722 -247
387 33 -922
576 832 839
618 196 -882
103 786 82
115 610 -802
481 304 -407
281 14 -787
836 758 -754
481 165 -624
834 74 -41
45 568 -885
762 350 501
296 172 -847
409 195 42
205 368 223
824 453 556
785 422 260
326 213 -811
164 799 37
706 812 740
774 677 -862
314 656 262
206 347 -37
288 735 -560
65 342 648
792 509 -90
358 232 -767
166 45 -376
218 106 -866
571 451 394
809 388 876
468 490 476
482 504 -200
370 277 -879
821 557 -928
390 843 903
397 106 154
115 750 207
146 540 536
223 503 -86
721 534 843
16 439 -549
295 324 667
437 417 409
533 96 994
482 746 798
659 686 -350
285 551 -677
396 363 -257
778 814 -753
58 419 487
427 576 12
500 731 -619
372 638 91
505 117 12
606 141 -391
141 131 -507
649 20 -653
276 746 97
629 713 -594
194 800 124
466 287 -545
570 428 -430
116 213 -286
16 61 708
807 766 7
250 688 265
7 673 369
432 544 86
543 695 -882
633 295 -888
404 267 -828
303 44 783
43 738 719
398 456 773
687 339 -138
317 618 -354
595 576 510
577 274 -496
29 541 462
379 233 -965
899 966
393 348 857
807 142 225
799 478 -219
314 290 -706
